title,sline,eline,"group_concat(distinct concept separator ';')"
decisions1_v2,12,12,GreaterEqualExpression
decisions1_v2,12,16,IfElseStatement
decisions1_v2,13,13,SimpleAssignmentExpression
decisions1_v2,15,15,SimpleAssignmentExpression
decisions1_v2,17,17,StringDataType;StringAddition;java.lang.System.out.println;ActualMethodParameter;StringLiteral
Decision_If_v2,0,0,ClassDefinition;PublicClassSpecifier
Decision_If_v2,2,2,MethodDefinition;PublicMethodSpecifier;StaticMethodSpecifier;FormalMethodParameter;VoidDataType
Decision_If_v2,4,4,SimpleAssignmentExpression;IntDataType
Decision_If_v2,5,5,EqualExpression;ModulusExpression
Decision_If_v2,5,6,IfStatement
Decision_If_v2,6,6,StringDataType;ActualMethodParameter;StringLiteral;java.lang.System.out.println
Decrement,0,0,PublicClassSpecifier;ClassDefinition
Decrement,2,2,FormalMethodParameter;MethodDefinition;PublicMethodSpecifier;StaticMethodSpecifier;VoidDataType
Decrement,5,5,SimpleAssignmentExpression;IntDataType
Decrement,6,6,java.lang.System.out.println;ActualMethodParameter
Decrement,7,7,PostDecrementExpression;java.lang.System.out.println;ActualMethodParameter
Decrement,8,8,ActualMethodParameter;java.lang.System.out.println
Decrement,10,10,SimpleAssignmentExpression
Decrement,11,11,java.lang.System.out.println;ActualMethodParameter
Decrement,12,12,PreDecrementExpression;java.lang.System.out.println;ActualMethodParameter
Decrement,13,13,java.lang.System.out.println;ActualMethodParameter
do_while_v2,0,0,ClassDefinition
do_while_v2,1,1,FormalMethodParameter;MethodDefinition;PublicMethodSpecifier;StaticMethodSpecifier;VoidDataType
do_while_v2,2,2,SimpleAssignmentExpression;IntDataType
do_while_v2,3,6,DoStatement;WhileStatement
do_while_v2,4,4,java.lang.System.out.println;ActualMethodParameter;StringLiteral;StringDataType;StringAddition
do_while_v2,5,5,PostIncrementExpression
do_while_v2,6,6,LessExpression
EnhancedForLoopDemo,0,0,ClassDefinition;PublicClassSpecifier
EnhancedForLoopDemo,2,2,VoidDataType;StaticMethodSpecifier;MethodDefinition;FormalMethodParameter;PublicMethodSpecifier
EnhancedForLoopDemo,4,4,ArrayCreationStatement;ArrayVariable;IntDataType;SimpleAssignmentExpression;ArrayDataType
EnhancedForLoopDemo,6,6,ArrayLength;PostIncrementExpression;LessExpression;ForStatement;SimpleAssignmentExpression;IntDataType
EnhancedForLoopDemo,8,8,SimpleAssignmentExpression;MultiplyExpression;ArrayElement
EnhancedForLoopDemo,11,11,SimpleAssignmentExpression;IntDataType
EnhancedForLoopDemo,12,12,IntDataType;ForEachStatement
EnhancedForLoopDemo,14,14,java.lang.System.out.println;ActualMethodParameter
EnhancedForLoopDemo,15,15,AddExpression;SimpleAssignmentExpression
EnhancedForLoopDemo,18,18,java.lang.System.out.println;StringAddition;StringDataType;StringLiteral;ActualMethodParameter
exception_v2,0,0,ClassDefinition;PublicClassSpecifier
exception_v2,1,1,VoidDataType;StaticMethodSpecifier;PublicMethodSpecifier;FormalMethodParameter;MethodDefinition
exception_v2,2,2,IntDataType;SimpleAssignmentExpression
exception_v2,3,3,IntDataType;SimpleAssignmentExpression
exception_v2,4,14,TryCatchStatement
exception_v2,5,5,java.lang.System.out.println;ActualMethodParameter;DivideExpression
exception_v2,8,8,ObjectMethodInvocation;StringAddition;StringDataType;StringLiteral;java.lang.System.out.println;ActualMethodParameter
exception_v2,11,11,EqualExpression
exception_v2,11,13,IfStatement
exception_v2,12,12,java.lang.System.out.println;ActualMethodParameter;StringLiteral;StringDataType
for1_v2,0,0,ClassDefinition
for1_v2,1,1,VoidDataType;StaticMethodSpecifier;PublicMethodSpecifier;MethodDefinition;FormalMethodParameter
for1_v2,2,2,PostIncrementExpression;LessExpression;ForStatement;SimpleAssignmentExpression;IntDataType
for1_v2,3,3,StringAddition;StringDataType;StringLiteral;ActualMethodParameter;java.lang.System.out.println
GradeBook,0,0,java.util.ArrayList;ImportStatement
GradeBook,2,2,PublicClassSpecifier;ClassDefinition
GradeBook,4,4,PrivateFieldSpecifier;InstanceField;java.util.ArrayList;SimpleVariable
GradeBook,6,6,ConstructorDefinition;PublicConstructorSpecifier
GradeBook,8,8,SimpleAssignmentExpression;GenericObjectCreationStatement
GradeBook,11,11,DoubleDataType;PublicMethodSpecifier;VoidDataType;MethodDefinition;FormalMethodParameter
GradeBook,13,13,java.util.ArrayList.add;ActualMethodParameter
GradeBook,16,16,MethodDefinition;PublicMethodSpecifier;DoubleDataType
GradeBook,18,18,DoubleDataType;SimpleAssignmentExpression
GradeBook,19,19,DoubleDataType;ForEachStatement
GradeBook,21,21,AddExpression;SimpleAssignmentExpression
GradeBook,23,23,ReturnStatement
GradeBook,26,26,MethodDefinition;PublicMethodSpecifier;DoubleDataType
GradeBook,28,28,java.util.ArrayList.size;ReturnStatement;EqualExpression;IfStatement
GradeBook,29,29,java.util.ArrayList.get;SimpleAssignmentExpression;DoubleDataType;ActualMethodParameter
GradeBook,30,30,PostIncrementExpression;java.util.ArrayList.size;LessExpression;ForStatement;SimpleAssignmentExpression;IntDataType
GradeBook,32,32,LessExpression;java.util.ArrayList.get;ActualMethodParameter
GradeBook,32,35,IfStatement
GradeBook,34,34,ActualMethodParameter;java.util.ArrayList.get;SimpleAssignmentExpression
GradeBook,37,37,ReturnStatement
GradeBook,40,40,MethodDefinition;PublicMethodSpecifier;DoubleDataType
GradeBook,42,42,java.util.ArrayList.size;EqualExpression
GradeBook,42,47,IfElseIfStatement
GradeBook,43,43,ReturnStatement
GradeBook,44,44,java.util.ArrayList.size;EqualExpression
GradeBook,44,47,IfElseStatement
GradeBook,45,45,ActualMethodParameter;java.util.ArrayList.get;ReturnStatement
GradeBook,47,47,ReturnStatement;SubtractExpression
HelloPrinter,0,0,ClassDefinition;PublicClassSpecifier
HelloPrinter,2,2,VoidDataType;StaticMethodSpecifier;PublicMethodSpecifier;MethodDefinition;FormalMethodParameter
HelloPrinter,4,4,StringDataType;StringLiteral;ActualMethodParameter;java.lang.System.out.println
HelloWorld2_v2,0,0,ClassDefinition
HelloWorld2_v2,1,1,VoidDataType;StaticMethodSpecifier;PublicMethodSpecifier;MethodDefinition;FormalMethodParameter
HelloWorld2_v2,2,2,StringLiteral;SimpleAssignmentExpression;StringDataType;StringVariable;StringInitializationStatement
HelloWorld2_v2,3,3,java.lang.System.out.println;ActualMethodParameter
hihi,1,1,FormalMethodParameter;StaticMethodSpecifier
hihi,3,3,IntDataType;SimpleAssignmentExpression
hihi,4,4,SubtractExpression;AddExpression;SimpleAssignmentExpression
ifelse2_v2,0,0,PublicClassSpecifier;ClassDefinition
ifelse2_v2,2,2,StaticMethodSpecifier;VoidDataType;PublicMethodSpecifier;MethodDefinition;FormalMethodParameter
ifelse2_v2,4,4,SimpleAssignmentExpression;IntDataType
ifelse2_v2,5,5,EqualExpression;ModulusExpression
ifelse2_v2,5,8,IfElseStatement
ifelse2_v2,6,6,StringLiteral;StringDataType;ActualMethodParameter;java.lang.System.out.println
ifelse2_v2,8,8,ActualMethodParameter;StringDataType;StringLiteral;java.lang.System.out.println
imple_multi_v2,0,0,PublicInterfaceSpecifier;InterfaceDefinition;ClassDefinition
imple_multi_v2,1,1,SimpleAssignmentExpression;InstanceFieldInitializationStatement;InstanceField;DoubleDataType
imple_multi_v2,2,2,AbstractMethodDefinition;VoidDataType
imple_multi_v2,4,4,PublicInterfaceSpecifier;InterfaceDefinition;ClassDefinition
imple_multi_v2,5,5,InstanceField;IntDataType;InstanceFieldInitializationStatement;SimpleAssignmentExpression
imple_multi_v2,6,6,VoidDataType;AbstractMethodDefinition
imple_multi_v2,9,9,MethodImplementation;PublicClassSpecifier;ClassDefinition;ImplementsSpecification
imple_multi_v2,10,10,MethodDefinition;PublicMethodSpecifier;VoidDataType
imple_multi_v2,12,12,VoidDataType;MethodDefinition;PublicMethodSpecifier
increment_v2,0,0,ClassDefinition;PublicClassSpecifier
increment_v2,1,1,StaticMethodSpecifier;PublicMethodSpecifier;MethodDefinition;FormalMethodParameter;VoidDataType
increment_v2,3,3,SimpleAssignmentExpression;IntDataType
increment_v2,4,4,ActualMethodParameter;java.lang.System.out.println
increment_v2,5,5,PostIncrementExpression;java.lang.System.out.println;ActualMethodParameter
increment_v2,6,6,java.lang.System.out.println;ActualMethodParameter
increment_v2,8,8,SimpleAssignmentExpression
increment_v2,9,9,java.lang.System.out.println;ActualMethodParameter
increment_v2,10,10,ActualMethodParameter;java.lang.System.out.println;PreIncrementExpression
increment_v2,11,11,ActualMethodParameter;java.lang.System.out.println
inheritance1_v2,0,0,ClassDefinition;ExtendsSpecification
inheritance_casting_1,0,0,PublicClassSpecifier;ClassDefinition;SuperclassConstructorCall;MethodOverriding;SuperclassSubclassConversion
inheritance_casting_1,1,1,VoidDataType;MethodDefinition;PublicMethodSpecifier
inheritance_casting_1,2,2,java.lang.System.out.println;StringDataType;StringLiteral;ActualMethodParameter
inheritance_casting_1,6,6,PublicClassSpecifier;ClassDefinition;ExtendsSpecification
inheritance_casting_1,7,7,VoidDataType;PublicMethodSpecifier;MethodDefinition
inheritance_casting_1,8,8,StringDataType;java.lang.System.out.println;StringLiteral;ActualMethodParameter
inheritance_casting_1,12,12,PublicClassSpecifier;ClassDefinition
inheritance_casting_1,13,13,StaticMethodSpecifier;PublicMethodSpecifier;MethodDefinition;FormalMethodParameter;VoidDataType
inheritance_casting_1,14,14,SimpleAssignmentExpression;ObjectCreationStatement;ConstructorCall
inheritance_casting_1,15,15,ConstructorCall;SimpleAssignmentExpression;ObjectCreationStatement
inheritance_casting_1,16,16,ObjectMethodInvocation
inheritance_casting_1,17,17,ExplicitTypeCasting;ObjectMethodInvocation
inheritance_casting_1,18,18,ExplicitTypeCasting;ObjectMethodInvocation
inheritance_constructors_1,0,0,ClassDefinition;PublicClassSpecifier
inheritance_constructors_1,1,1,PrivateFieldSpecifier;InstanceField;IntDataType;SimpleVariable
inheritance_constructors_1,3,3,ConstructorDefinition;FormalMethodParameter;PublicConstructorSpecifier;IntDataType
inheritance_constructors_1,4,4,SimpleAssignmentExpression;ThisReference;InstanceFieldInvocation
inheritance_constructors_1,8,8,PublicClassSpecifier;ClassDefinition;ExtendsSpecification
inheritance_constructors_1,9,9,PublicConstructorSpecifier;ConstructorDefinition;FormalMethodParameter;IntDataType
inheritance_constructors_1,10,10,SuperclassConstructorCall
inheritance_constructors_1,14,14,ExtendsSpecification;PublicClassSpecifier;ClassDefinition
inheritance_constructors_1,15,15,PublicConstructorSpecifier;ConstructorDefinition
inheritance_constructors_1,16,16,SuperclassConstructorCall
inheritance_polymorphism_1,0,0,PublicClassSpecifier;ClassDefinition;MethodOverriding;InheritanceBasedPolymorphism;PolymorphicObjectCreationStatement
inheritance_polymorphism_1,1,1,MethodDefinition;PublicMethodSpecifier;VoidDataType
inheritance_polymorphism_1,2,2,java.lang.System.out.println;StringDataType;ActualMethodParameter;StringLiteral
inheritance_polymorphism_1,6,6,PublicClassSpecifier;ClassDefinition;ExtendsSpecification
inheritance_polymorphism_1,7,7,VoidDataType;MethodDefinition;PublicMethodSpecifier
inheritance_polymorphism_1,8,8,ActualMethodParameter;StringLiteral;StringDataType;java.lang.System.out.println
inheritance_polymorphism_1,12,12,ClassDefinition;PublicClassSpecifier
inheritance_polymorphism_1,13,13,MethodDefinition;PublicMethodSpecifier;VoidDataType;StaticMethodSpecifier;FormalMethodParameter
inheritance_polymorphism_1,14,14,SimpleAssignmentExpression;ObjectCreationStatement;ConstructorCall
inheritance_polymorphism_1,15,15,ObjectMethodInvocation
inheritance_polymorphism_2,0,0,ClassDefinition;PublicClassSpecifier;MethodOverriding;PolymorphicObjectCreationStatement;InheritanceBasedPolymorphism
inheritance_polymorphism_2,1,1,MethodDefinition;PublicMethodSpecifier;VoidDataType
inheritance_polymorphism_2,2,2,StringDataType;StringLiteral;ActualMethodParameter;java.lang.System.out.println
inheritance_polymorphism_2,6,6,ExtendsSpecification;PublicClassSpecifier;ClassDefinition
inheritance_polymorphism_2,7,7,MethodDefinition;PublicMethodSpecifier;VoidDataType
inheritance_polymorphism_2,8,8,StringDataType;StringLiteral;ActualMethodParameter;java.lang.System.out.println
inheritance_polymorphism_2,12,12,ClassDefinition;ExtendsSpecification;PublicClassSpecifier
inheritance_polymorphism_2,13,13,MethodDefinition;VoidDataType;PublicMethodSpecifier
inheritance_polymorphism_2,14,14,StringDataType;StringLiteral;ActualMethodParameter;java.lang.System.out.println
inheritance_polymorphism_2,18,18,PublicClassSpecifier;ClassDefinition
inheritance_polymorphism_2,19,19,FormalMethodParameter;MethodDefinition;PublicMethodSpecifier;StaticMethodSpecifier;VoidDataType
inheritance_polymorphism_2,20,20,SimpleAssignmentExpression;ArrayDataType;ArrayVariable;ArrayCreationStatement
inheritance_polymorphism_2,21,21,SimpleAssignmentExpression;ConstructorCall;ObjectCreationStatement;ArrayElement
inheritance_polymorphism_2,22,22,SimpleAssignmentExpression;ArrayElement;ObjectCreationStatement;ConstructorCall
inheritance_polymorphism_2,23,23,ConstructorCall;SimpleAssignmentExpression;ArrayElement;ObjectCreationStatement
inheritance_polymorphism_2,24,24,ActualMethodParameter
inheritance_polymorphism_2,27,27,PublicMethodSpecifier;VoidDataType;StaticMethodSpecifier;MethodDefinition;FormalMethodParameter
inheritance_polymorphism_2,28,28,PostIncrementExpression;ArrayLength;LessExpression;ForStatement;IntDataType;SimpleAssignmentExpression
inheritance_polymorphism_2,29,29,ArrayElement;ObjectMethodInvocation
interfaceClassConversion,0,0,ClassDefinition;PublicInterfaceSpecifier;InterfaceDefinition;InterfaceBasedPolymorphism;PolymorphicObjectCreationStatement;InterfaceClassConversion
interfaceClassConversion,1,1,DoubleDataType;AbstractMethodDefinition
interfaceClassConversion,4,4,ClassDefinition;PublicClassSpecifier;ImplementsSpecification;MethodImplementation
interfaceClassConversion,6,6,PrivateFieldSpecifier;SimpleVariable;DoubleDataType;InstanceField
interfaceClassConversion,7,7,StringDataType;StringVariable;InstanceField;SimpleVariable;PrivateFieldSpecifier
interfaceClassConversion,9,9,PublicConstructorSpecifier;DoubleDataType;ConstructorDefinition;FormalMethodParameter
interfaceClassConversion,10,10,SimpleAssignmentExpression
interfaceClassConversion,11,11,SimpleAssignmentExpression
interfaceClassConversion,14,14,DoubleDataType;PublicMethodSpecifier;MethodDefinition
interfaceClassConversion,15,15,ReturnStatement;AddExpression
interfaceClassConversion,18,18,StringDataType;PublicMethodSpecifier;MethodDefinition
interfaceClassConversion,19,19,ReturnStatement
interfaceClassConversion,23,23,ClassDefinition;PublicClassSpecifier
interfaceClassConversion,24,24,FormalMethodParameter;MethodDefinition;PublicMethodSpecifier;StaticMethodSpecifier;VoidDataType
interfaceClassConversion,25,25,StringDataType;ActualMethodParameter;SimpleAssignmentExpression;ObjectCreationStatement;ConstructorCall;StringLiteral
interfaceClassConversion,26,26,ObjectMethodInvocation;ActualMethodParameter;java.lang.System.out.println
interfaceClassConversion,27,27,ExplicitTypeCasting;ObjectMethodInvocation;SimpleAssignmentExpression
interfaceClassConversion,28,28,java.lang.System.out.println;ObjectMethodInvocation;ActualMethodParameter
InterfacePolymorphism,0,0,PublicInterfaceSpecifier;InterfaceDefinition;ClassDefinition;PolymorphicObjectCreationStatement;InterfaceBasedPolymorphism
InterfacePolymorphism,1,1,AbstractMethodDefinition;DoubleDataType
InterfacePolymorphism,5,5,ClassDefinition;PublicClassSpecifier;ImplementsSpecification;MethodImplementation
InterfacePolymorphism,7,7,PrivateFieldSpecifier;SimpleVariable;DoubleDataType;InstanceField
InterfacePolymorphism,9,9,DoubleDataType;PublicConstructorSpecifier;FormalMethodParameter;ConstructorDefinition
InterfacePolymorphism,11,11,SimpleAssignmentExpression
InterfacePolymorphism,15,15,DoubleDataType;PublicMethodSpecifier;MethodDefinition
InterfacePolymorphism,17,17,ReturnStatement;AddExpression
InterfacePolymorphism,23,23,ClassDefinition;PublicClassSpecifier;ImplementsSpecification;MethodImplementation
InterfacePolymorphism,25,25,DoubleDataType;InstanceField;PrivateFieldSpecifier;SimpleVariable
InterfacePolymorphism,26,26,SimpleVariable;InstanceField;PrivateFieldSpecifier;StringDataType;StringVariable
InterfacePolymorphism,28,28,ConstructorDefinition;PublicConstructorSpecifier;DoubleDataType;FormalMethodParameter
InterfacePolymorphism,30,30,SimpleAssignmentExpression
InterfacePolymorphism,31,31,SimpleAssignmentExpression
InterfacePolymorphism,35,35,MethodDefinition;PublicMethodSpecifier;DoubleDataType
InterfacePolymorphism,37,37,AddExpression;ReturnStatement
InterfacePolymorphism,42,42,ClassDefinition;PublicClassSpecifier
InterfacePolymorphism,44,44,MethodDefinition;VoidDataType;StaticMethodSpecifier;PublicMethodSpecifier;FormalMethodParameter
InterfacePolymorphism,45,45,SimpleVariable;ObjectVariable
InterfacePolymorphism,46,46,ObjectCreationStatement;ConstructorCall;ActualMethodParameter;SimpleAssignmentExpression
InterfacePolymorphism,47,47,java.lang.System.out.println;ObjectMethodInvocation;ActualMethodParameter
InterfacePolymorphism,48,48,ActualMethodParameter;StringDataType;ObjectCreationStatement;SimpleAssignmentExpression;ConstructorCall;StringLiteral
InterfacePolymorphism,49,49,java.lang.System.out.println;ActualMethodParameter;ObjectMethodInvocation
j2d_arrays1,0,0,ClassDefinition;PublicClassSpecifier
j2d_arrays1,2,2,MethodDefinition;VoidDataType;PublicMethodSpecifier;StaticMethodSpecifier;FormalMethodParameter
j2d_arrays1,4,4,SimpleAssignmentExpression;IntDataType
