title,sline,eline,"group_concat(distinct concept separator ';')"
JavaTutorial_4_7_2,12,12,StringLiteral;ActualMethodParameter;java.lang.System.out.print;StringAddition;StringDataType
JavaTutorial_4_7_2,14,14,java.lang.System.out.println
JavaTutorial_4_7_4,0,0,java.util.ArrayList;ImportStatement
JavaTutorial_4_7_4,2,2,PublicClassSpecifier;ClassDefinition
JavaTutorial_4_7_4,4,4,VoidDataType;StaticMethodSpecifier;FormalMethodParameter;MethodDefinition;PublicMethodSpecifier
JavaTutorial_4_7_4,5,5,ConstructorCall;java.util.ArrayList;ObjectCreationStatement;SimpleAssignmentExpression
JavaTutorial_4_7_4,7,7,ActualMethodParameter;java.util.ArrayList.add
JavaTutorial_4_7_4,8,8,java.util.ArrayList.add;ActualMethodParameter
JavaTutorial_4_7_4,9,9,java.util.ArrayList.add;ActualMethodParameter
JavaTutorial_4_7_4,10,10,ActualMethodParameter;java.util.ArrayList.add
JavaTutorial_4_7_4,12,12,SimpleAssignmentExpression;DoubleDataType
JavaTutorial_4_7_4,13,13,DoubleDataType;ForEachStatement
JavaTutorial_4_7_4,14,14,AddExpression;SimpleAssignmentExpression
JavaTutorial_4_7_4,15,15,ActualMethodParameter;java.lang.System.out.println
JavaTutorial_4_7_5,0,0,PublicClassSpecifier;ClassDefinition
JavaTutorial_4_7_5,1,1,FormalMethodParameter;MethodDefinition;VoidDataType;StaticMethodSpecifier;PublicMethodSpecifier
JavaTutorial_4_7_5,2,2,ArrayInitializationStatement;ArrayInitializer;ArrayVariable;IntDataType;SimpleAssignmentExpression
JavaTutorial_4_7_5,3,3,SimpleAssignmentExpression;IntDataType
JavaTutorial_4_7_5,4,4,IntDataType;ForEachStatement
JavaTutorial_4_7_5,5,5,java.lang.System.out.println;StringLiteral;StringDataType;StringAddition;ActualMethodParameter
JavaTutorial_4_7_5,6,6,AddAssignmentExpression
JavaTutorial_4_7_5,8,8,java.lang.System.out.println;ActualMethodParameter;StringLiteral;StringDataType;StringAddition
JavaTutorial_4_7_6,0,0,ClassDefinition;PublicClassSpecifier
JavaTutorial_4_7_6,1,1,VoidDataType;StaticMethodSpecifier;PublicMethodSpecifier;MethodDefinition;FormalMethodParameter
JavaTutorial_4_7_6,3,3,ForEachStatement;CharDataType
JavaTutorial_4_7_6,4,4,java.lang.System.out.println;ActualMethodParameter
JavaTutorial_4_7_7,0,0,PublicClassSpecifier;ClassDefinition
JavaTutorial_4_7_7,1,1,PublicMethodSpecifier;MethodDefinition;StaticMethodSpecifier;VoidDataType;FormalMethodParameter
JavaTutorial_4_7_7,2,2,IntDataType;SimpleAssignmentExpression
JavaTutorial_4_7_7,3,3,ArrayVariable;IntDataType;SimpleAssignmentExpression;ArrayCreationStatement
JavaTutorial_4_7_7,4,4,PostIncrementExpression;ForStatement;SimpleAssignmentExpression;IntDataType;LessExpression
JavaTutorial_4_7_7,4,6,NestedForLoops
JavaTutorial_4_7_7,5,5,LessExpression;ForStatement;SimpleAssignmentExpression;PostIncrementExpression;IntDataType
JavaTutorial_4_7_7,6,6,ArrayElement;AddExpression;MultiplyExpression;SimpleAssignmentExpression
JavaTutorial_4_7_7,7,7,IntDataType;ForEachStatement
JavaTutorial_4_7_7,8,8,ForEachStatement;IntDataType
JavaTutorial_4_7_7,9,9,java.lang.System.out.println;ActualMethodParameter;StringLiteral;StringDataType;StringAddition
JavaTutorial_4_7_7,10,10,AddAssignmentExpression
JavaTutorial_4_7_7,13,13,StringAddition;StringDataType;StringLiteral;java.lang.System.out.println;ActualMethodParameter
JavaTutorial_4_7_8,0,0,ClassDefinition;PublicClassSpecifier
JavaTutorial_4_7_8,1,1,VoidDataType;StaticMethodSpecifier;PublicMethodSpecifier;MethodDefinition;FormalMethodParameter
JavaTutorial_4_7_8,2,2,SimpleAssignmentExpression;IntDataType
JavaTutorial_4_7_8,3,3,SimpleAssignmentExpression;ArrayInitializer;ArrayVariable;ArrayInitializationStatement;IntDataType
JavaTutorial_4_7_8,4,4,IntDataType;ForEachStatement
JavaTutorial_4_7_8,5,5,StringAddition;StringLiteral;ActualMethodParameter;StringDataType;java.lang.System.out.println
JavaTutorial_4_7_8,6,6,AddAssignmentExpression
JavaTutorial_4_7_8,7,7,EqualExpression
JavaTutorial_4_7_8,7,9,IfStatement
jeg_interface1_v2,0,0,ClassDefinition
jeg_interface1_v2,0,2,InterfaceDefinition
jeg_interface1_v2,1,1,VoidDataType;AbstractMethodDefinition
jeg_interface1_v2,4,4,ImplementsSpecification;ClassDefinition;MethodImplementation;PublicClassSpecifier
jeg_interface1_v2,6,6,VoidDataType;MethodDefinition;PublicMethodSpecifier
jeg_interface1_v2,7,7,ActualMethodParameter;StringDataType;StringLiteral;java.lang.System.out.println
jeg_interface1_v2,10,10,VoidDataType;MethodDefinition;StaticMethodSpecifier;FormalMethodParameter;PublicMethodSpecifier
jeg_interface1_v2,11,11,ConstructorCall;SimpleAssignmentExpression;ObjectCreationStatement
jeg_interface1_v2,13,13,ObjectMethodInvocation
logical_operators_v2,0,0,ActualMethodParameter;GreaterEqualExpression
logical_operators_v2,1,1,StringDataType;StringLiteral;ActualMethodParameter;java.lang.System.out.println
logical_operators_v2,3,3,ActualMethodParameter;NotEqualExpression
logical_operators_v2,4,4,StringDataType;StringLiteral;java.lang.System.out.println;ActualMethodParameter
MathFunction_v2,0,0,PublicClassSpecifier;ClassDefinition
MathFunction_v2,2,2,VoidDataType;MethodDefinition;PublicMethodSpecifier;StaticMethodSpecifier;FormalMethodParameter
MathFunction_v2,4,4,ActualMethodParameter;java.lang.Math.abs;IntDataType;SimpleAssignmentExpression
MathFunction_v2,5,5,SimpleAssignmentExpression;java.lang.Math.ceil;ActualMethodParameter;DoubleDataType
MathFunction_v2,6,6,ActualMethodParameter;SimpleAssignmentExpression;DoubleDataType;java.lang.Math.ceil
MathFunction_v2,7,7,ActualMethodParameter;java.lang.Math.sqrt;DoubleDataType;SimpleAssignmentExpression
MathFunction_v2,8,8,SimpleAssignmentExpression;DoubleDataType;ActualMethodParameter;java.lang.Math.pow
nested_loops2_v2,0,0,ClassDefinition;PublicClassSpecifier
nested_loops2_v2,2,2,VoidDataType;MethodDefinition;PublicMethodSpecifier;FormalMethodParameter;StaticMethodSpecifier
nested_loops2_v2,4,4,PostIncrementExpression;IntDataType;LessEqualExpression;ForStatement;SimpleAssignmentExpression
nested_loops2_v2,4,9,NestedForLoops
nested_loops2_v2,5,5,ForStatement;IntDataType;PostIncrementExpression;LessEqualExpression;SimpleAssignmentExpression
nested_loops2_v2,6,6,ActualMethodParameter;java.lang.System.out.print;MultiplyExpression
nested_loops2_v2,8,8,java.lang.System.out.println
nested_loops_v2,0,0,ClassDefinition;PublicClassSpecifier
nested_loops_v2,2,2,StaticMethodSpecifier;VoidDataType;FormalMethodParameter;MethodDefinition;PublicMethodSpecifier
nested_loops_v2,4,4,PostIncrementExpression;IntDataType;SimpleAssignmentExpression;LessExpression;ForStatement
nested_loops_v2,4,9,NestedForLoops
nested_loops_v2,5,5,SimpleAssignmentExpression;ForStatement;PostDecrementExpression;GreaterExpression;IntDataType
nested_loops_v2,6,6,StringLiteral;ActualMethodParameter;java.lang.System.out.print;StringDataType
nested_loops_v2,8,8,java.lang.System.out.println
OperatorExample_v2,0,0,ClassDefinition;PublicClassSpecifier
OperatorExample_v2,1,1,VoidDataType;StaticMethodSpecifier;PublicMethodSpecifier;MethodDefinition;FormalMethodParameter
OperatorExample_v2,2,2,SimpleAssignmentExpression;ModulusExpression;IntDataType
OperatorExample_v2,3,3,ModulusExpression;SimpleAssignmentExpression;IntDataType
OperatorExample_v2,4,4,IntDataType;ModulusExpression;SimpleAssignmentExpression
OperatorExample_v2,6,6,ActualMethodParameter;java.lang.System.out.println
OperatorExample_v2,7,7,java.lang.System.out.println;ActualMethodParameter
OperatorExample_v2,8,8,ActualMethodParameter;java.lang.System.out.println
override_v2,0,0,PublicClassSpecifier;ClassDefinition
override_v2,1,1,MethodDefinition;PublicMethodSpecifier;StringDataType
override_v2,2,2,ReturnStatement;StringLiteral;StringDataType
override_v2,6,6,ExtendsSpecification;PublicClassSpecifier;ClassDefinition
override_v2,7,7,StringDataType;PublicMethodSpecifier;MethodDefinition
override_v2,8,8,ReturnStatement;StringLiteral;StringDataType
package_v2,0,0,ReturnStatement
Point_v2,0,0,ClassDefinition;PublicClassSpecifier
Point_v2,1,1,PrivateFieldSpecifier;InstanceField;IntDataType;SimpleVariable
Point_v2,2,2,InstanceField;PrivateFieldSpecifier;IntDataType;SimpleVariable
Point_v2,4,4,ConstructorDefinition;FormalMethodParameter;PublicConstructorSpecifier;IntDataType
Point_v2,5,5,SimpleAssignmentExpression
Point_v2,6,6,SimpleAssignmentExpression
poly_v2,0,0,ClassDefinition
poly_v2,1,1,MethodDefinition;PublicMethodSpecifier;VoidDataType
poly_v2,2,2,StringDataType;StringLiteral;ActualMethodParameter;java.lang.System.out.println
poly_v2,6,6,ClassDefinition;ExtendsSpecification
poly_v2,7,7,MethodDefinition;PublicMethodSpecifier;VoidDataType
poly_v2,8,8,StringDataType;ActualMethodParameter;StringLiteral;java.lang.System.out.println
poly_v2,11,11,MethodDefinition;PublicMethodSpecifier;VoidDataType
poly_v2,12,12,ActualMethodParameter;java.lang.System.out.println;StringLiteral;StringDataType
poly_v2,16,16,ClassDefinition;PublicClassSpecifier
poly_v2,17,17,FormalMethodParameter;PublicMethodSpecifier;StaticMethodSpecifier;VoidDataType;MethodDefinition
poly_v2,18,18,ConstructorCall;SimpleAssignmentExpression;ObjectCreationStatement
poly_v2,19,19,java.lang.System.out.println;ActualMethodParameter;ObjectMethodInvocation
poly_v2,20,20,ExplicitTypeCasting;SimpleAssignmentExpression
poly_v2,21,21,ObjectMethodInvocation
poly_v2,22,22,ObjectMethodInvocation
PrimitiveDataTypes_v2,0,0,PublicClassSpecifier;ClassDefinition
PrimitiveDataTypes_v2,2,2,MethodDefinition;PublicMethodSpecifier;StaticMethodSpecifier;VoidDataType;FormalMethodParameter
PrimitiveDataTypes_v2,4,4,SimpleAssignmentExpression;ByteDataType
PrimitiveDataTypes_v2,5,5,ShortDataType;SimpleAssignmentExpression
PrimitiveDataTypes_v2,6,6,IntDataType;SimpleAssignmentExpression
PrimitiveDataTypes_v2,7,7,LongDataType;SimpleAssignmentExpression
PrimitiveDataTypes_v2,8,8,FloatDataType;SimpleAssignmentExpression
PrimitiveDataTypes_v2,9,9,SimpleAssignmentExpression;DoubleDataType
PrimitiveDataTypes_v2,10,10,BooleanDataType;SimpleAssignmentExpression;True
